자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명,
화정4동주민센터앞,유인대여소,광주광역시 서구 염화로83번길 3,광주광역시 서구 화정동 919-1,35.141804,126.873788,09:00,18:00,매주 토/일요일 및 공휴일,무료,무료,2,10,Y,,N,062-350-4443,광주광역시 서구,2019-02-26,3600000,광주광역시 서구,
서창동주민센터앞,유인대여소,광주광역시 서구 눌재로 412,광주광역시 서구 세하동 553-1,35.114494,126.8302885,09:00,18:00,매주 토/일요일 및 공휴일,무료,무료,11,10,Y,,N,062-350-4462,광주광역시 서구,2019-02-26,3600000,광주광역시 서구,
금호1동주민센터앞,유인대여소,광주광역시 서구 운천로31번길 17,광주광역시 서구 금호동 747-8,35.135205,126.857202,09:00,18:00,매주 토/일요일 및 공휴일,무료,무료,3,8,Y,,N,062-350-4482,광주광역시 서구,2019-02-26,3600000,광주광역시 서구,
금호2동주민센터앞,유인대여소,광주광역시 서구 풍금로 135,광주광역시 서구 금호동 811-1,35.128949,126.857204,09:00,18:00,매주 토/일요일 및 공휴일,무료,무료,5,7,Y,,N,062-350-4502,광주광역시 서구,2019-02-26,3600000,광주광역시 서구,
풍암동주민센터앞,유인대여소,광주광역시 서구 풍암1로 27,광주광역시 서구 풍암동 1125,35.124785,126.878693,09:00,18:00,매주 토/일요일 및 공휴일,무료,무료,7,10,Y,,N,062-350-4522,광주광역시 서구,2019-02-26,3600000,광주광역시 서구,
동천동주민센터앞,유인대여소,광주광역시 서구 유림로98번길 8,광주광역시 서구 동천동 611,35.171294,126.864704,09:00,18:00,매주 토/일요일 및 공휴일,무료,무료,5,10,Y,,N,062-350-4601,광주광역시 서구,2019-02-26,3600000,광주광역시 서구,
호포역,무인대여소,경상남도 양산시 동면 가산리 1095-2,경상남도 양산시 동면 가산리 1095-2,35.283878,129.014454,07:00,22:00,없음,유료,1000,10,10,N,,N,055-392-3273,양산시청 도로관리과 자전거팀,2018-08-17,5380000,경상남도 양산시,
물금역,무인대여소,경상남도 양산시 물금읍 물금리 372-3,경상남도 양산시 물금읍 황산로 347,35.306628,128.986326,07:00,22:00,없음,유료,1000,10,10,Y,수동식,N,055-392-3273,양산시청 도로관리과 자전거팀,2018-08-17,5380000,경상남도 양산시,
원동역,무인대여소,경상남도 양산시 원동면 원동마을길13,경상남도 양산시 원동면 원리 1154-1,35.363105,128.920523,07:00,22:00,없음,유료,1000,10,10,N,,N,055-392-3273,양산시청 도로관리과 자전거팀,2018-08-17,5380000,경상남도 양산시,
양산역,무인대여소,경상남도 양산시 중부동 475-1번지,,35.339943,129.026435,07:00,22:00,없음,유료,1000,10,10,Y,수동식,N,055-392-3273,양산시청 도로관리과 자전거팀,2018-08-17,5380000,경상남도 양산시,
남양산역,무인대여소,경상남도 양산시 범어리 2382번지,,35.326430,129.019009,07:00,22:00,없음,유료,1000,10,10,Y,수동식,N,055-392-3273,양산시청 도로관리과 자전거팀,2018-08-17,5380000,경상남도 양산시,
부산대양산캠퍼스역,무인대여소,경상남도 양산시 범어리 2635번지,,35.317041,129.014036,07:00,22:00,없음,유료,1000,10,10,Y,수동식,N,055-392-3273,양산시청 도로관리과 자전거팀,2018-08-17,5380000,경상남도 양산시,
증산역,무인대여소,경상남도 양산시 증산리 35-6,,35.309265,129.010031,07:00,22:00,없음,유료,1000,10,10,N,,N,055-392-3273,양산시청 도로관리과 자전거팀,2018-08-17,5380000,경상남도 양산시,
풍덕교옆,무인대여소,,전라남도 순천시  풍덕동 946번지  풍덕교옆 아랫시장,34.946532,127.496558,00:00,00:00,없음,유료,일일이용 : 1000원,10,20,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
동천수변공원,무인대여소,,전라남도 순천시 매곡동 551-1   동천수변,34.693860,127.488364,00:00,00:00,없음,유료,일일이용 : 1000원,10,20,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
이마트,무인대여소,,전라남도 순천시 덕암동 220번지 이마트앞,34.943667,127.506565,00:00,00:00,없음,유료,일일이용 : 1000원,10,20,Y,기계식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
연향2지구,무인대여소,,전라남도 순천시 연향동 1655  케이마트건너편,34.942078,127.528146,00:00,00:00,없음,유료,일일이용 : 1000원,10,20,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
순천만습지,무인대여소,,전라남도 순천시 대대동 215-1 버스승강장옆,34.887345,127.507920,00:00,00:00,없음,유료,일일이용 : 1000원,10,20,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
시청,무인대여소,,전라남도 순천시 장천동 53-1 시청앞 선전탑 부근,34.951060,127.478189,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
버스터미널,무인대여소,,전라남도 순천시 장천동 18-35 순천터미널,34.948583,127.490965,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
순천역,무인대여소,,전라남도 순천시 조곡동 139-21번지 순천역전앞,34.947004,127.502095,00:00,00:00,없음,유료,일일이용 : 1000원,10,28,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
금당2지구,무인대여소,,전라남도 순천시 해룡면 상삼리 701번지 금당중학교  사이,34.945567,127.530845,00:00,00:00,없음,유료,일일이용 : 1000원,10,20,Y,기계식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
조례사거리,무인대여소,,전라남도 순천시 조례동 1703 조례사거리,34.956042,127.520714,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,기계식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
장대공원,무인대여소,,전라남도 순천시 조곡동 224-7  장대공원 뚝방,34.949460,127.494373,00:00,00:00,없음,유료,일일이용 : 1000원,10,11,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
문화건강센터,무인대여소,,전라남도 순천시 매곡동 848  문화건강센터,34.968311,127.484196,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,기계식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
의료원,무인대여소,,전라남도 순천시 매곡동 130-3 순천의료원,34.958462,127.483365,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,기계식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
금당1지구,무인대여소,,전라남도 순천시 조례동 1613 금당1지구 동신아파트,34.955081,127.530710,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
조례호수공원,무인대여소,,전라남도 순천시 조례동 889 조례호수공원앞,34.974395,127.532882,00:00,00:00,없음,유료,일일이용 : 1000원,10,20,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
동성공원,무인대여소,,전라남도 순천시 연향동 1352 동성공원,34.950326,127.517364,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,기계식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
연향3지구,무인대여소,,전라남도 순천시 연향동 1699  연향3지구 블루시안A 앞,34.936847,127.512698,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
제일대건너편,무인대여소,,전라남도 순천시 덕월동 392-3  제일대 건너편,34.935366,127.489631,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
강청수변공원,무인대여소,,전라남도 순천시 서면 선평리 206 강청수변공원,34.988094,127.500966,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
국가정원(동문),무인대여소,,전라남도 순천시 오천동 645-4  국가정원 (동문),34.931128,127.508309,00:00,00:00,없음,유료,일일이용 : 1000원,10,30,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
국가정원(서문),무인대여소,,전라남도 순천시 오천동 645-4  국가정원 (서문),34.929299,127.493560,00:00,00:00,없음,유료,일일이용 : 1000원,10,20,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
용당동,무인대여소,,전라남도 순천시 용당동 554-6,34.972817,127.491352,00:00,00:00,없음,유료,일일이용 : 1000원,10,20,Y,기계식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
신대중흥메가타운,무인대여소,,전라남도 순천시 해룡면 신대리 2088,34.931144,127.547167,00:00,00:00,없음,유료,일일이용 : 1000원,10,25,Y,기계식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
신대매안초,무인대여소,,전라남도 순천시 해룡면 신대리 2099,34.930018,127.552660,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
석현동 향림교,무인대여소,,전라남도 순천시 석현동 234-13,34.975086,127.477229,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
순천만에코촌,무인대여소,,전라남도 순천시 해룡면 대안리 1179-11,34.922882,127.517093,00:00,00:00,없음,유료,일일이용 : 1000원,10,12,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
순천대,무인대여소,,전라남도 순천시 중앙로 255(석현동) 교양기초교육원뒤,34.969312,127.480266,00:00,00:00,없음,유료,일일이용 : 1000원,10,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
가곡삼거리,무인대여소,,전라남도 순천시 가곡동 937-1,34.982236,127.489785,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,Y,수동식,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
NC백화점,무인대여소,,전라남도 순천시 조례동 산86-7,34.9715411,127.522069,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
오천골드클래스아파트 앞,무인대여소,,전라남도 순천시 오천동 1025,34.930312,127.497118,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
드라마촬영장,무인대여소,,전라남도 순천시 조례동 산57-1,34.957384,127.539408,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
순천고등학교,무인대여소,,전라남도 순천시 인제동 80,34.945559,127.485790,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
순천시립신대도서관,무인대여소,,전라남도 순천시 해룡면 신대리 2070,34.935271,127.563376,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
오천택지하나로마트,무인대여소,,전라남도 순천시 오천동 998,34.930312,127.497118,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
철우아파트,무인대여소,,전라남도 순천시 풍덕동 852-0,34.942555,127.503583,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
팔마체육관,무인대여소,,전라남도 순천시 연향동 766-1,34.935798,127.518997,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
향림사,무인대여소,,전라남도 순천시 석현동 843-2,34.972109,127.478669,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
홈플러스,무인대여소,,전라남도 순천시 조례동 1588-63,34.957261,127.521190,00:00,00:00,없음,유료,일일이용 : 1000원,5,15,N,,N,061-749-6364,순천시 도로과,2018-08-31,4820000,전라남도 순천시,
인사혁신처,무인대여소,세종특별자치시 한누리대로 499,세종특별자치시 어진동 530,36.507804,127.261584,05:00,24:00,없음,유료,1000원,15,18,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
도램마을 2단지,무인대여소,세종특별자치시 다솜1로 164,세종특별자치시 도담동 685,36.511928,127.256001,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
도램마을 10단지,무인대여소,세종특별자치시 보듬4로 20,세종특별자치시 도담동 853,36.512894,127.262192,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
가재마을 7단지,무인대여소,세종특별자치시 달빛로 77,세종특별자치시 종촌동 649,36.507047,127.249478,05:00,24:00,없음,유료,1000원,9,12,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
범지기마을 1단지,무인대여소,세종특별자치시 절재로 13,세종특별자치시 아름동 1339,36.509009,127.242719,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
범지기마을 11단지,무인대여소,세종특별자치시 보듬3로 73,세종특별자치시 아름동 1363,36.511517,127.251471,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
가락마을 4단지,무인대여소,세종특별자치시 마음안로 48,세종특별자치시 고운동 1703,36.507673,127.237302,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
가락마을 11단지,무인대여소,세종특별자치시 마음로 152,세종특별자치시 고운동 1409,36.511565,127.230486,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
가락마을 15단지,무인대여소,세종특별자치시 마음안로 190,세종특별자치시 고운동 1393,36.516945,127.237444,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
가락마을 13단지,무인대여소,세종특별자치시 마음로 182,세종특별자치시 고운동1401,36.513439,127.230667,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
도램마을 1단지,무인대여소,세종특별자치시 다솜1로 140,세종특별자치시 도담동845,36.509918,127.257186,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
도램마을 14단지,무인대여소,세종특별자치시 보듬2로 42,세종특별자치시 도담동858,36.510069,127.265917,05:00,24:00,없음,유료,1000원,12,15,N,,N,1899-9161,세종특별자치시청,2018-08-30,5690000,세종특별자치시,
